IndID,polycode,value,label
PC_Indian,E01012571,31.818181818181817,LSOA: E01012571<br/>Population of Indian ethnicity = 31.8% (469 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012572,35.6958762886598,LSOA: E01012572<br/>Population of Indian ethnicity = 35.7% (554 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012573,54.61111111111111,LSOA: E01012573<br/>Population of Indian ethnicity = 54.6% (983 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012574,22.944022114720113,LSOA: E01012574<br/>Population of Indian ethnicity = 22.9% (332 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012575,28.504672897196258,LSOA: E01012575<br/>Population of Indian ethnicity = 28.5% (366 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012576,26.629766297662975,LSOA: E01012576<br/>Population of Indian ethnicity = 26.6% (433 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012577,17.711598746081506,LSOA: E01012577<br/>Population of Indian ethnicity = 17.7% (339 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012578,40.73886639676113,LSOA: E01012578<br/>Population of Indian ethnicity = 40.7% (805 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012579,32.06060606060606,LSOA: E01012579<br/>Population of Indian ethnicity = 32.1% (529 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012580,44.696618805002316,LSOA: E01012580<br/>Population of Indian ethnicity = 44.7% (965 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012581,8.3668543845535,LSOA: E01012581<br/>Population of Indian ethnicity = 8.4% (104 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012582,26.540573520439292,LSOA: E01012582<br/>Population of Indian ethnicity = 26.5% (435 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012583,17.600487210718637,LSOA: E01012583<br/>Population of Indian ethnicity = 17.6% (289 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012584,24.507807196198232,LSOA: E01012584<br/>Population of Indian ethnicity = 24.5% (361 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012585,24.24984690753215,LSOA: E01012585<br/>Population of Indian ethnicity = 24.2% (396 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012586,23.417332513829134,LSOA: E01012586<br/>Population of Indian ethnicity = 23.4% (381 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012587,21.62977867203219,LSOA: E01012587<br/>Population of Indian ethnicity = 21.6% (430 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012588,27.74346793349169,LSOA: E01012588<br/>Population of Indian ethnicity = 27.7% (584 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012589,0.5625879043600562,LSOA: E01012589<br/>Population of Indian ethnicity = 0.6% (8 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012590,1.0324483775811208,LSOA: E01012590<br/>Population of Indian ethnicity = 1% (14 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012591,0.5765534913516976,LSOA: E01012591<br/>Population of Indian ethnicity = 0.6% (9 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012592,0.5197505197505198,LSOA: E01012592<br/>Population of Indian ethnicity = 0.5% (10 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012593,1.5211267605633803,LSOA: E01012593<br/>Population of Indian ethnicity = 1.5% (27 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012594,0.6788866259334692,LSOA: E01012594<br/>Population of Indian ethnicity = 0.7% (10 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012595,0.7882291119285338,LSOA: E01012595<br/>Population of Indian ethnicity = 0.8% (15 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012596,1.295045045045045,LSOA: E01012596<br/>Population of Indian ethnicity = 1.3% (23 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012597,0.6791171477079796,LSOA: E01012597<br/>Population of Indian ethnicity = 0.7% (12 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012598,1.1697860962566844,LSOA: E01012598<br/>Population of Indian ethnicity = 1.2% (35 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012599,0.2566295979469632,LSOA: E01012599<br/>Population of Indian ethnicity = 0.3% (3 people)<br/><em>(2011 Census results)</em>
PC_Indian,E01012600,1.3176144244105408,LSOA: E01012600<br/>Population of Indian ethnicity = 1.3% (19 people)<br/><em>(2011 Census results)</em>
